Date,TVL
2020-11-21 09:00:00,148060928.0
2020-11-22 09:00:00,156834245.0
2020-11-23 09:00:00,152877931.0
2020-11-24 09:00:00,158800803.0
2020-11-25 09:00:00,170310578.0
2020-11-26 09:00:00,166616760.0
2020-11-27 09:00:00,147407488.0
2020-11-28 09:00:00,145159133.0
2020-11-29 09:00:00,149248529.0
2020-11-30 09:00:00,150974442.0
2020-12-01 09:00:00,155355505.0
2020-12-02 09:00:00,145982720.0
2020-12-03 09:00:00,145280410.0
2020-12-04 09:00:00,146731776.0
2020-12-05 09:00:00,139911683.0
2020-12-06 09:00:00,142016900.0
2020-12-07 09:00:00,144233314.0
2020-12-08 09:00:00,137145650.0
2020-12-09 09:00:00,139864848.0
2020-12-10 09:00:00,139896457.0
2020-12-11 09:00:00,137122774.0
2020-12-12 09:00:00,135010029.0
2020-12-13 09:00:00,138354916.0
2020-12-14 09:00:00,140758557.0
2020-12-15 09:00:00,141087801.0
2020-12-16 09:00:00,141484556.0
2020-12-17 09:00:00,144721235.0
2020-12-18 09:00:00,148275961.0
2020-12-19 09:00:00,147907074.0
2020-12-20 09:00:00,149456248.0
2020-12-21 09:00:00,149946012.0
2020-12-22 09:00:00,142438068.0
2020-12-23 09:00:00,140940190.0
2020-12-24 09:00:00,128140693.0
2020-12-25 09:00:00,132863171.0
2020-12-26 09:00:00,138828187.0
2020-12-27 09:00:00,135014400.0
2020-12-28 09:00:00,135456936.0
2020-12-29 09:00:00,141431351.0
2020-12-30 09:00:00,134423901.0
2020-12-31 09:00:00,131221878.0
2021-01-01 09:00:00,130786791.0
2021-01-02 09:00:00,131374959.0
2021-01-03 09:00:00,131724036.0
2021-01-04 09:00:00,142134017.0
2021-01-05 09:00:00,143564740.0
2021-01-06 09:00:00,142398685.0
2021-01-07 09:00:00,148912927.0
2021-01-08 09:00:00,152817577.0
2021-01-09 09:00:00,151275415.0
2021-01-10 09:00:00,160271748.0
2021-01-11 09:00:00,158996171.0
2021-01-12 09:00:00,142025708.0
2021-01-13 09:00:00,144152852.0
2021-01-14 09:00:00,146598189.0
2021-01-15 09:00:00,148926303.0
2021-01-16 09:00:00,150341808.0
